,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,AFTM,ATUS,AAPL,AFTM,ATUS,AAPL,AFTM,ATUS,AAPL,AFTM,ATUS,AAPL,AFTM,ATUS,AAPL,AFTM,ATUS
Date,,,,,,,,,,,,,,,,,,
2019-01-02,37.89332962036133,0.01899999938905239,17.1200008392334,39.47999954223633,0.01899999938905239,17.1200008392334,39.712501525878906,0.01899999938905239,17.350000381469727,38.557498931884766,0.01899999938905239,16.209999084472656,38.72249984741211,0.01899999938905239,16.209999084472656,148158800,20000,3672800
2019-01-03,34.118873596191406,0.01899999938905239,17.1200008392334,35.54750061035156,0.01899999938905239,17.1200008392334,36.43000030517578,0.01899999938905239,17.5049991607666,35.5,0.017000000923871994,16.71500015258789,35.994998931884766,0.017000000923871994,16.950000762939453,365248800,68000,4104100
2019-01-04,35.57539367675781,0.01899999938905239,17.40999984741211,37.064998626708984,0.01899999938905239,17.40999984741211,37.13750076293945,0.01899999938905239,17.850000381469727,35.95000076293945,0.01899999938905239,17.19499969482422,36.13249969482422,0.01899999938905239,17.440000534057617,234428400,0,6608500
2019-01-07,35.49620056152344,0.01899999938905239,17.90999984741211,36.98249816894531,0.01899999938905239,17.90999984741211,37.20750045776367,0.01899999938905239,18.100000381469727,36.474998474121094,0.01899999938905239,17.309999465942383,37.17499923706055,0.01899999938905239,17.530000686645508,219111200,0,3768200
2019-01-08,36.17287063598633,0.01899999938905239,18.040000915527344,37.6875,0.01899999938905239,18.040000915527344,37.95500183105469,0.01899999938905239,18.385000228881836,37.130001068115234,0.01899999938905239,17.920000076293945,37.38999938964844,0.01899999938905239,18.200000762939453,164101200,0,4775400
2019-01-09,36.78715133666992,0.01850000023841858,18.31999969482422,38.32749938964844,0.01850000023841858,18.31999969482422,38.63249969482422,0.019999999552965164,18.475000381469727,37.407501220703125,0.017999999225139618,18.049999237060547,37.8224983215332,0.019999999552965164,18.059999465942383,180396400,174000,2292200
2019-01-10,36.90472412109375,0.017999999225139618,17.75,38.45000076293945,0.017999999225139618,17.75,38.49250030517578,0.017999999225139618,18.170000076293945,37.71500015258789,0.017999999225139618,17.719999313354492,38.125,0.017999999225139618,18.139999389648438,143122800,20000,4515600
2019-01-11,36.54239273071289,0.019999999552965164,17.670000076293945,38.0724983215332,0.019999999552965164,17.670000076293945,38.42499923706055,0.019999999552965164,17.889999389648438,37.877498626708984,0.017999999225139618,17.530000686645508,38.220001220703125,0.017999999225139618,17.56999969482422,108092800,104838,2811400
2019-01-14,35.992919921875,0.019999999552965164,17.239999771118164,37.5,0.019999999552965164,17.239999771118164,37.817501068115234,0.019999999552965164,17.780000686645508,37.30500030517578,0.019999999552965164,17.100000381469727,37.712501525878906,0.019999999552965164,17.760000228881836,129756800,0,2606300
2019-01-15,36.729557037353516,0.019999999552965164,17.40999984741211,38.26750183105469,0.019999999552965164,17.40999984741211,38.34749984741211,0.02500000037252903,17.559999465942383,37.51250076293945,0.019999999552965164,17.1299991607666,37.567501068115234,0.019999999552965164,17.15999984741211,114843600,280500,2861100
2019-01-16,37.17826843261719,0.01899999938905239,18.049999237060547,38.73500061035156,0.01899999938905239,18.049999237060547,38.970001220703125,0.01899999938905239,18.059999465942383,38.25,0.01899999938905239,17.469999313354492,38.27000045776367,0.01899999938905239,17.65999984741211,122278800,35008,8211500
2019-01-17,37.3990364074707,0.019999999552965164,18.549999237060547,38.96500015258789,0.019999999552965164,18.549999237060547,39.415000915527344,0.019999999552965164,18.639999389648438,38.314998626708984,0.01899999938905239,17.950000762939453,38.54999923706055,0.019999999552965164,17.950000762939453,119284800,101000,7708000
2019-01-18,37.62937927246094,0.019999999552965164,19.06999969482422,39.20500183105469,0.019999999552965164,19.06999969482422,39.470001220703125,0.019999999552965164,19.06999969482422,38.994998931884766,0.019999999552965164,18.479999542236328,39.375,0.019999999552965164,18.65999984741211,135004000,50000,9803100
2019-01-22,36.784759521484375,0.028049999848008156,18.729999542236328,38.32500076293945,0.028049999848008156,18.729999542236328,39.182498931884766,0.032999999821186066,19.100000381469727,38.154998779296875,0.022199999541044235,18.65999984741211,39.102500915527344,0.03150000050663948,18.950000762939453,121576000,2784541,7142000
2019-01-23,36.93353271484375,0.027000000700354576,18.670000076293945,38.47999954223633,0.027000000700354576,18.670000076293945,38.78499984741211,0.03400000184774399,19.18000030517578,37.92499923706055,0.027000000700354576,18.520000457763672,38.537498474121094,0.03400000184774399,18.93000030517578,92522400,956135,3927800
2019-01-24,36.640777587890625,0.026000000536441803,18.90999984741211,38.17499923706055,0.026000000536441803,18.90999984741211,38.619998931884766,0.029999999329447746,18.979999542236328,37.935001373291016,0.02500000037252903,18.479999542236328,38.52750015258789,0.029999999329447746,18.690000534057617,101766000,398823,6465300
2019-01-25,37.85493469238281,0.024000000208616257,19.100000381469727,39.439998626708984,0.024000000208616257,19.100000381469727,39.532501220703125,0.026000000536441803,19.25,38.58000183105469,0.019999999552965164,18.829999923706055,38.869998931884766,0.02500000037252903,19.0,134142000,648400,6583400
2019-01-28,37.50461959838867,0.019999999552965164,19.139999389648438,39.07500076293945,0.019999999552965164,19.139999389648438,39.08250045776367,0.02800000086426735,19.299999237060547,38.415000915527344,0.017000000923871994,18.81999969482422,38.9474983215332,0.02800000086426735,18.969999313354492,104768400,848325,6593900
2019-01-29,37.115882873535156,0.017999999225139618,18.610000610351562,38.66999816894531,0.017999999225139618,18.610000610351562,39.532501220703125,0.019999999552965164,19.229999542236328,38.52750015258789,0.017999999225139618,18.600000381469727,39.0625,0.019999999552965164,19.139999389648438,166348800,285412,5466500
2019-01-30,39.65218734741211,0.01850000023841858,18.700000762939453,41.3125,0.01850000023841858,18.700000762939453,41.537498474121094,0.019600000232458115,18.81999969482422,40.057498931884766,0.017999999225139618,18.479999542236328,40.8125,0.019600000232458115,18.719999313354492,244439200,338078,6063100
2019-01-31,39.93772506713867,0.016499999910593033,19.639999389648438,41.61000061035156,0.016499999910593033,19.639999389648438,42.25,0.01899999938905239,19.639999389648438,41.13999938964844,0.01600000075995922,18.969999313354492,41.52750015258789,0.017500000074505806,18.969999313354492,162958400,253787,10038700
2019-02-01,39.95692825317383,0.017999999225139618,19.690000534057617,41.630001068115234,0.017999999225139618,19.690000534057617,42.244998931884766,0.017999999225139618,19.78499984741211,41.48249816894531,0.01600000075995922,19.469999313354492,41.7400016784668,0.01600000075995922,19.579999923706055,130672400,120102,4573200
2019-02-04,41.091915130615234,0.017000000923871994,19.81999969482422,42.8125,0.017000000923871994,19.81999969482422,42.915000915527344,0.017999999225139618,19.93000030517578,41.81999969482422,0.01600000075995922,19.479999542236328,41.852500915527344,0.0170499999076128,19.56999969482422,125982000,156884,5952700
2019-02-05,41.79496383666992,0.019999999552965164,20.440000534057617,43.54499816894531,0.019999999552965164,20.440000534057617,43.77000045776367,0.02500000037252903,20.5,43.087501525878906,0.018200000748038292,19.84000015258789,43.21500015258789,0.018200000748038292,19.940000534057617,144406400,735652,7987700
2019-02-06,41.80936050415039,0.02199999988079071,20.700000762939453,43.560001373291016,0.02199999988079071,20.700000762939453,43.89250183105469,0.024000000208616257,20.799999237060547,43.212501525878906,0.019999999552965164,20.450000762939453,43.662498474121094,0.019999999552965164,20.5,112958400,42214,4201500
2019-02-07,41.01752853393555,0.019999999552965164,20.920000076293945,42.73500061035156,0.019999999552965164,20.920000076293945,43.48500061035156,0.02199999988079071,21.0,42.584999084472656,0.019999999552965164,20.55299949645996,43.099998474121094,0.02199999988079071,20.559999465942383,126966800,69751,5491400
2019-02-08,41.06571578979492,0.01679999940097332,20.850000381469727,42.602500915527344,0.01679999940097332,20.850000381469727,42.665000915527344,0.021050000563263893,21.094999313354492,42.10499954223633,0.01600000075995922,20.625,42.247501373291016,0.01810000091791153,20.8799991607666,95280000,171000,3909900
2019-02-11,40.829551696777344,0.016259999945759773,20.6299991607666,42.35749816894531,0.016259999945759773,20.6299991607666,42.8025016784668,0.0189800001680851,20.9950008392334,42.3125,0.016259999945759773,20.565000534057617,42.76250076293945,0.0189800001680851,20.860000610351562,83973600,6001,4934300
2019-02-12,41.18138122558594,0.01600000075995922,20.81999969482422,42.72249984741211,0.01600000075995922,20.81999969482422,42.75,0.01640000008046627,21.100000381469727,42.42499923706055,0.01600000075995922,20.725000381469727,42.525001525878906,0.01640000008046627,20.770000457763672,89134000,10700,4901800
2019-02-13,41.01028060913086,0.01899999938905239,21.200000762939453,42.54499816894531,0.01899999938905239,21.200000762939453,43.119998931884766,0.019899999722838402,21.209999084472656,42.47999954223633,0.01549999974668026,20.850000381469727,42.84749984741211,0.017000000923871994,21.0,89960800,37557,4073900
2019-02-14,41.15969467163086,0.017100000753998756,21.43000030517578,42.70000076293945,0.017100000753998756,21.43000030517578,42.814998626708984,0.02199999988079071,21.540000915527344,42.345001220703125,0.017000000923871994,21.065000534057617,42.4275016784668,0.019899999722838402,21.100000381469727,87342800,213750,3839900
2019-02-15,41.068119049072266,0.017000000923871994,21.59000015258789,42.60499954223633,0.017000000923871994,21.59000015258789,42.92499923706055,0.017100000753998756,21.809999465942383,42.4375,0.017000000923871994,21.459999084472656,42.8125,0.017100000753998756,21.540000915527344,98507200,23100,3653400
2019-02-19,41.1910285949707,0.016699999570846558,21.459999084472656,42.73249816894531,0.016699999570846558,21.459999084472656,42.86000061035156,0.016699999570846558,21.81999969482422,42.372501373291016,0.013000000268220901,21.329999923706055,42.4275016784668,0.016499999910593033,21.5,75891200,387000,6942600
2019-02-20,41.45610427856445,0.01600000075995922,21.209999084472656,43.00749969482422,0.01600000075995922,21.209999084472656,43.33000183105469,0.01600000075995922,21.676000595092773,42.747501373291016,0.01360000018030405,21.18000030517578,42.79750061035156,0.01360000018030405,21.459999084472656,104457600,89500,4770300
2019-02-21,41.222354888916016,0.014999999664723873,21.030000686645508,42.76499938964844,0.014999999664723873,21.030000686645508,43.092498779296875,0.014999999664723873,21.360000610351562,42.57500076293945,0.013000000268220901,20.854999542236328,42.95000076293945,0.013700000010430813,21.1200008392334,68998800,211400,7610700
2019-02-22,41.68263626098633,0.014949999749660492,21.600000381469727,43.24250030517578,0.014949999749660492,21.600000381469727,43.25,0.014949999749660492,22.540000915527344,42.845001220703125,0.013500000350177288,20.989999771118164,42.89500045776367,0.014600000344216824,21.940000534057617,75652800,247260,12014800
2019-02-25,41.98626708984375,0.014000000432133675,21.170000076293945,43.557498931884766,0.014000000432133675,21.170000076293945,43.967498779296875,0.01600000075995922,22.0,43.48749923706055,0.014000000432133675,21.145000457763672,43.540000915527344,0.01600000075995922,21.920000076293945,87493600,128900,4133500
2019-02-26,42.010353088378906,0.013000000268220901,21.34000015258789,43.58250045776367,0.013000000268220901,21.34000015258789,43.82500076293945,0.014000000432133675,21.5,43.29249954223633,0.010099999606609344,21.020000457763672,43.4275016784668,0.014000000432133675,21.139999389648438,68280800,647918,4199900
2019-02-27,42.14049530029297,0.019600000232458115,21.780000686645508,43.717498779296875,0.019600000232458115,21.780000686645508,43.75,0.019999999552965164,21.889999389648438,43.182498931884766,0.013000000268220901,21.260000228881836,43.3025016784668,0.013100000098347664,21.3799991607666,111341600,1245925,4656400
2019-02-28,41.72599792480469,0.014000000432133675,21.809999465942383,43.287498474121094,0.014000000432133675,21.809999465942383,43.727500915527344,0.014299999922513962,22.170000076293945,43.22999954223633,0.014000000432133675,21.65999984741211,43.58000183105469,0.014299999922513962,21.75,112861600,189850,16360000
2019-03-01,42.164588928222656,0.018799999728798866,21.510000228881836,43.74250030517578,0.018799999728798866,21.510000228881836,43.787498474121094,0.018799999728798866,21.6299991607666,43.22249984741211,0.012000000104308128,21.270000457763672,43.56999969482422,0.012000000104308128,21.479999542236328,103544800,248000,7537500
2019-03-04,42.37665557861328,0.014000000432133675,21.90999984741211,43.962501525878906,0.014000000432133675,21.90999984741211,44.4375,0.01850000023841858,21.989999771118164,43.49250030517578,0.013000000268220901,21.450000762939453,43.92250061035156,0.01679999940097332,21.65999984741211,109744800,178589,5593400
2019-03-05,42.299537658691406,0.013899999670684338,21.600000381469727,43.88249969482422,0.013899999670684338,21.600000381469727,44.0,0.014999999664723873,21.8700008392334,43.6349983215332,0.013749999925494194,21.454999923706055,43.98500061035156,0.014999999664723873,21.850000381469727,78949600,261124,2945100
2019-03-06,42.05615997314453,0.013899999670684338,21.200000762939453,43.630001068115234,0.013899999670684338,21.200000762939453,43.872501373291016,0.013899999670684338,21.6299991607666,43.48500061035156,0.013899999670684338,21.149999618530273,43.66749954223633,0.013899999670684338,21.56999969482422,83241600,0,2788900
2019-03-07,41.56936264038086,0.014000000432133675,21.6299991607666,43.125,0.014000000432133675,21.6299991607666,43.61000061035156,0.014000000432133675,21.889999389648438,43.005001068115234,0.014000000432133675,21.139999389648438,43.467498779296875,0.014000000432133675,21.149999618530273,99185600,120000,4842800
2019-03-08,41.66816711425781,0.012319999746978283,21.5,43.227500915527344,0.012319999746978283,21.5,43.26750183105469,0.014000000432133675,21.610000610351562,42.375,0.012000000104308128,21.219999313354492,42.58000183105469,0.013000000268220901,21.450000762939453,95997600,171500,2755400
2019-03-11,43.11164093017578,0.011500000022351742,21.799999237060547,44.724998474121094,0.011500000022351742,21.799999237060547,44.779998779296875,0.011500000022351742,21.8799991607666,43.837501525878906,0.010999999940395355,21.459999084472656,43.872501373291016,0.011099999770522118,21.530000686645508,128044000,217000,4049700
2019-03-12,43.59602737426758,0.010999999940395355,20.889999389648438,45.227500915527344,0.010999999940395355,20.889999389648438,45.66749954223633,0.013199999928474426,21.420000076293945,44.842498779296875,0.010200000368058681,20.889999389648438,45.0,0.010999999940395355,21.299999237060547,129870400,320000,10599100
2019-03-13,43.788814544677734,0.013000000268220901,21.200000762939453,45.4275016784668,0.013000000268220901,21.200000762939453,45.82500076293945,0.013000000268220901,21.299999237060547,45.22999954223633,0.010300000198185444,20.90999984741211,45.5625,0.010300000198185444,20.979999542236328,124130000,739664,6901000
2019-03-14,44.27559280395508,0.012000000104308128,21.6200008392334,45.932498931884766,0.012000000104308128,21.6200008392334,46.025001525878906,0.012000000104308128,21.65999984741211,45.63999938964844,0.011500000022351742,21.139999389648438,45.974998474121094,0.012000000104308128,21.25,94318000,561531,5519300
2019-03-15,44.851524353027344,0.012500000186264515,21.700000762939453,46.529998779296875,0.012500000186264515,21.700000762939453,46.83250045776367,0.013399999588727951,21.764999389648438,45.935001373291016,0.012000000104308128,21.399999618530273,46.212501525878906,0.012000000104308128,21.59000015258789,156171600,653500,5445500
2019-03-18,45.30939865112305,0.011500000022351742,21.639999389648438,47.005001068115234,0.011500000022351742,21.639999389648438,47.09749984741211,0.01549999974668026,21.739999771118164,46.4474983215332,0.011500000022351742,21.510000228881836,46.45000076293945,0.01221999991685152,21.690000534057617,104879200,250700,2183500
2019-03-19,44.950340270996094,0.010200000368058681,21.479999542236328,46.63249969482422,0.010200000368058681,21.479999542236328,47.247501373291016,0.013000000268220901,21.90999984741211,46.47999954223633,0.010200000368058681,21.469999313354492,47.087501525878906,0.012000000104308128,21.65999984741211,126585600,843518,3382900
2019-03-20,45.343135833740234,0.010499999858438969,21.729999542236328,47.040000915527344,0.010499999858438969,21.729999542236328,47.372501373291016,0.011049999855458736,21.770000457763672,46.182498931884766,0.009999999776482582,21.09000015258789,46.557498931884766,0.011049999855458736,21.440000534057617,124140800,333100,4795000
2019-03-21,47.013145446777344,0.012199999764561653,22.239999771118164,48.772499084472656,0.012199999764561653,22.239999771118164,49.08250045776367,0.013000000268220901,22.25,47.45249938964844,0.010499999858438969,21.3799991607666,47.505001068115234,0.010999999940395355,21.670000076293945,204136800,114437,3304800
2019-03-22,46.03957748413086,0.019999999552965164,21.3700008392334,47.76250076293945,0.019999999552965164,21.3700008392334,49.42250061035156,0.028999999165534973,22.229999542236328,47.69499969482422,0.009999999776482582,21.354999542236328,48.834999084472656,0.012000000104308128,22.229999542236328,169630800,2372537,3776600
2019-03-25,45.482913970947266,0.025499999523162842,20.969999313354492,47.185001373291016,0.025499999523162842,20.969999313354492,47.994998931884766,0.029999999329447746,21.479999542236328,46.650001525878906,0.019999999552965164,20.84000015258789,47.877498626708984,0.019999999552965164,21.3799991607666,175381200,320124,5022400
2019-03-26,45.01300048828125,0.023000000044703484,21.200000762939453,46.6974983215332,0.023000000044703484,21.200000762939453,48.220001220703125,0.026000000536441803,21.290000915527344,46.14500045776367,0.019999999552965164,21.030000686645508,47.915000915527344,0.025499999523162842,21.09000015258789,199202000,221781,2628400
2019-03-27,45.417850494384766,0.02160000056028366,21.3700008392334,47.11750030517578,0.02160000056028366,21.3700008392334,47.439998626708984,0.025499999523162842,21.520000457763672,46.63750076293945,0.017999999225139618,21.1299991607666,47.1875,0.025499999523162842,21.239999771118164,119393600,269136,4871600
2019-03-28,45.47809600830078,0.019999999552965164,21.260000228881836,47.18000030517578,0.019999999552965164,21.260000228881836,47.38999938964844,0.02500000037252903,21.475000381469727,46.88249969482422,0.01850000023841858,21.0,47.23749923706055,0.02500000037252903,21.40999984741211,83121600,263900,3023300
2019-03-29,45.77449035644531,0.019999999552965164,21.479999542236328,47.48749923706055,0.019999999552965164,21.479999542236328,47.52000045776367,0.023000000044703484,21.5,47.1349983215332,0.019999999552965164,21.149999618530273,47.45750045776367,0.023000000044703484,21.40999984741211,94256000,131937,4876400
2019-04-01,46.08536148071289,0.026000000536441803,22.030000686645508,47.810001373291016,0.026000000536441803,22.030000686645508,47.91999816894531,0.026000000536441803,22.139999389648438,47.095001220703125,0.019999999552965164,21.56999969482422,47.90999984741211,0.019999999552965164,21.649999618530273,111448000,441040,5054700
2019-04-02,46.75530242919922,0.026000000536441803,22.549999237060547,48.505001068115234,0.026000000536441803,22.549999237060547,48.6150016784668,0.026000000536441803,22.790000915527344,47.76250076293945,0.019999999552965164,21.950000762939453,47.772499084472656,0.019999999552965164,22.020000457763672,91062800,219310,6612500
2019-04-03,47.07579803466797,0.02500000037252903,23.1299991607666,48.837501525878906,0.02500000037252903,23.1299991607666,49.125,0.027000000700354576,23.1299991607666,48.287498474121094,0.02500000037252903,22.6200008392334,48.3125,0.027000000700354576,22.719999313354492,93087200,4350,8397900
2019-04-04,47.15773391723633,0.027000000700354576,22.65999984741211,48.92250061035156,0.027000000700354576,22.65999984741211,49.092498779296875,0.027000000700354576,23.360000610351562,48.28499984741211,0.02500000037252903,22.645000457763672,48.6974983215332,0.02500000037252903,23.18000030517578,76457200,107790,6123100
2019-04-05,47.473411560058594,0.019999999552965164,22.75,49.25,0.019999999552965164,22.75,49.275001525878906,0.024800000712275505,22.850000381469727,48.98249816894531,0.019999999552965164,22.489999771118164,49.11249923706055,0.024800000712275505,22.790000915527344,74106400,251900,6886600
2019-04-08,48.220455169677734,0.020899999886751175,22.610000610351562,50.025001525878906,0.020899999886751175,22.610000610351562,50.057498931884766,0.020899999886751175,22.799999237060547,49.084999084472656,0.019999999552965164,22.549999237060547,49.10499954223633,0.019999999552965164,22.6299991607666,103526800,33400,2471200
2019-04-09,48.07588195800781,0.017999999225139618,22.43000030517578,49.875,0.017999999225139618,22.43000030517578,50.712501525878906,0.019999999552965164,22.610000610351562,49.807498931884766,0.017999999225139618,22.389999389648438,50.08000183105469,0.019999999552965164,22.540000915527344,143072800,25500,2532800
2019-04-10,48.34577178955078,0.017999999225139618,22.850000381469727,50.154998779296875,0.017999999225139618,22.850000381469727,50.185001373291016,0.02500000037252903,22.860000610351562,49.54499816894531,0.017500000074505806,22.3799991607666,49.66999816894531,0.017500000074505806,22.450000762939453,86781200,195000,2587600
2019-04-11,47.94332504272461,0.018810000270605087,22.93000030517578,49.73749923706055,0.018810000270605087,22.93000030517578,50.25,0.019999999552965164,23.010000228881836,49.61000061035156,0.018810000270605087,22.80500030517578,50.212501525878906,0.01899999938905239,22.90999984741211,83603200,310000,2100600
2019-04-12,47.92405700683594,0.017500000074505806,23.239999771118164,49.717498779296875,0.017500000074505806,23.239999771118164,50.03499984741211,0.017500000074505806,23.31999969482422,49.0525016784668,0.017500000074505806,22.71500015258789,49.79999923706055,0.017500000074505806,23.0,111042800,5250,4524000
2019-04-15,48.01081085205078,0.019999999552965164,23.329999923706055,49.807498931884766,0.019999999552965164,23.329999923706055,49.962501525878906,0.023000000044703484,23.790000915527344,49.502498626708984,0.017999999225139618,23.25,49.64500045776367,0.01899999938905239,23.309999465942383,70146400,425000,4819900
2019-04-16,48.015621185302734,0.01899999938905239,23.530000686645508,49.8125,0.01899999938905239,23.530000686645508,50.342498779296875,0.01899999938905239,23.735000610351562,49.63999938964844,0.01899999938905239,23.299999237060547,49.8650016784668,0.01899999938905239,23.420000076293945,102785600,300000,4521700
2019-04-17,48.95064163208008,0.017999999225139618,23.260000228881836,50.782501220703125,0.017999999225139618,23.260000228881836,50.845001220703125,0.019999999552965164,23.540000915527344,49.65250015258789,0.017999999225139618,23.149999618530273,49.8849983215332,0.019999999552965164,23.530000686645508,115627200,30002,1770300
2019-04-18,49.12656021118164,0.017999999225139618,23.15999984741211,50.96500015258789,0.017999999225139618,23.15999984741211,51.037498474121094,0.017999999225139618,23.3700008392334,50.630001068115234,0.01600000075995922,23.010000228881836,50.779998779296875,0.01600000075995922,23.25,96783200,421620,2632100
2019-04-22,49.28801345825195,0.019999999552965164,23.209999084472656,51.13249969482422,0.019999999552965164,23.209999084472656,51.23500061035156,0.023000000044703484,23.280000686645508,50.584999084472656,0.01899999938905239,23.030000686645508,50.70750045776367,0.01899999938905239,23.049999237060547,77758000,235948,1859900
2019-04-23,49.99890899658203,0.01600000075995922,23.200000762939453,51.869998931884766,0.01600000075995922,23.200000762939453,51.9375,0.024000000208616257,23.40999984741211,50.974998474121094,0.01600000075995922,22.889999389648438,51.10749816894531,0.02250000089406967,23.209999084472656,93292000,398300,3193000
2019-04-24,49.92179489135742,0.01600000075995922,23.25,51.790000915527344,0.01600000075995922,23.25,52.119998931884766,0.017999999225139618,23.450000762939453,51.76250076293945,0.01600000075995922,23.170000076293945,51.84000015258789,0.01600000075995922,23.209999084472656,70162400,530000,2519000
2019-04-25,49.468746185302734,0.01600000075995922,23.290000915527344,51.31999969482422,0.01600000075995922,23.290000915527344,51.939998626708984,0.01600000075995922,23.68000030517578,51.279998779296875,0.01600000075995922,23.280000686645508,51.70750045776367,0.01600000075995922,23.479999542236328,74172800,100000,3122400
2019-04-26,49.23258590698242,0.01549999974668026,23.31999969482422,51.07500076293945,0.01549999974668026,23.31999969482422,51.25,0.017999999225139618,23.5,50.529998779296875,0.01549999974668026,23.170000076293945,51.224998474121094,0.017999999225139618,23.399999618530273,74596400,363804,3084200
2019-04-29,49.30728530883789,0.01720000058412552,23.65999984741211,51.15250015258789,0.01720000058412552,23.65999984741211,51.49250030517578,0.01720000058412552,23.770000457763672,50.96500015258789,0.01720000058412552,23.1299991607666,51.099998474121094,0.01720000058412552,23.329999923706055,88818800,340,3780000
2019-04-30,48.357818603515625,0.012500000186264515,23.559999465942383,50.16749954223633,0.012500000186264515,23.559999465942383,50.849998474121094,0.012500000186264515,24.049999237060547,49.77750015258789,0.012000000104308128,23.200000762939453,50.76499938964844,0.01209999993443489,23.6299991607666,186139600,291002,4735600
2019-05-01,50.73149490356445,0.01489999983459711,23.190000534057617,52.630001068115234,0.01489999983459711,23.190000534057617,53.82749938964844,0.015399999916553497,23.700000762939453,52.307498931884766,0.013000000268220901,23.15999984741211,52.470001220703125,0.013000000268220901,23.649999618530273,259309200,53000,2624700
2019-05-02,50.40134811401367,0.014999999664723873,22.950000762939453,52.287498474121094,0.014999999664723873,22.950000762939453,53.162498474121094,0.017799999564886093,23.309999465942383,52.032501220703125,0.01209999993443489,22.790000915527344,52.459999084472656,0.014000000432133675,23.209999084472656,127985200,532200,4105100
2019-05-03,51.02790451049805,0.017999999225139618,24.5,52.9375,0.017999999225139618,24.5,52.959999084472656,0.024000000208616257,24.65999984741211,52.557498931884766,0.015799999237060547,23.200000762939453,52.72249984741211,0.016450000926852226,23.200000762939453,83569600,634570,8014400
2019-05-06,50.23988723754883,0.017100000753998756,24.469999313354492,52.119998931884766,0.017100000753998756,24.469999313354492,52.209999084472656,0.017100000753998756,24.579999923706055,50.875,0.017100000753998756,23.729999542236328,51.0724983215332,0.017100000753998756,23.729999542236328,129772400,90000,4395100
